CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Matahiwi,-39.6,175.15,NEW ZEALAND,NZ,NZL
,,Mina,-42.816667,173.233333,NEW ZEALAND,NZ,NZL
,,Otakou,-45.816667,170.716667,NEW ZEALAND,NZ,NZL
,,Woodhill,-35.733333,174.316667,NEW ZEALAND,NZ,NZL
,,Wakapatu,-46.366667,167.8,NEW ZEALAND,NZ,NZL
,,Hunterville,-39.933333,175.566667,NEW ZEALAND,NZ,NZL
,,Hunterville Town District,-39.933333,175.566667,NEW ZEALAND,NZ,NZL
,,Driving Creek,-36.733333,175.5,NEW ZEALAND,NZ,NZL
,,Hinakura,-41.3,175.633333,NEW ZEALAND,NZ,NZL
,,Mokoia,-39.633333,174.366667,NEW ZEALAND,NZ,NZL
,,Rakaunui,-40.6,176.133333,NEW ZEALAND,NZ,NZL
,,Piopio,-38.466667,175.016667,NEW ZEALAND,NZ,NZL
,,Fort Galatea,-38.4,176.733333,NEW ZEALAND,NZ,NZL
,,Belmont,-41.183333,174.933333,NEW ZEALAND,NZ,NZL
,,Welds Hill,-41.783333,173.85,NEW ZEALAND,NZ,NZL
,,Tuapeka Mouth,-46.016667,169.516667,NEW ZEALAND,NZ,NZL
,,Waharoa,-37.766667,175.766667,NEW ZEALAND,NZ,NZL
,,Waerengaahika,-38.6,177.933333,NEW ZEALAND,NZ,NZL
,,Makotuku,-40.116667,176.233333,NEW ZEALAND,NZ,NZL
,,Aramiro,-37.883333,175.05,NEW ZEALAND,NZ,NZL
,,Omanaia,-35.466667,173.533333,NEW ZEALAND,NZ,NZL
,,Pukehuia,-35.866667,174.033333,NEW ZEALAND,NZ,NZL
,,Maraehoko,-42.666667,171.033333,NEW ZEALAND,NZ,NZL
,,Waima,-35.483333,173.583333,NEW ZEALAND,NZ,NZL
,,Waikowhai,-43.45,169.883333,NEW ZEALAND,NZ,NZL
,,Morere,-38.983333,177.8,NEW ZEALAND,NZ,NZL
,,Owen Valley,-41.633333,172.516667,NEW ZEALAND,NZ,NZL
,,Hazelburn,-44.2,170.983333,NEW ZEALAND,NZ,NZL
,,Beautiful Valley,-44.116667,171,NEW ZEALAND,NZ,NZL
,,Otautau Town District,-46.15,168,NEW ZEALAND,NZ,NZL
,,Otautau,-46.15,168,NEW ZEALAND,NZ,NZL
,,Leeston Town District,-43.766667,172.3,NEW ZEALAND,NZ,NZL
,,Leeston,-43.766667,172.3,NEW ZEALAND,NZ,NZL
,,Ocean Grove,-45.9,170.55,NEW ZEALAND,NZ,NZL
,,Tomahawk,-45.9,170.55,NEW ZEALAND,NZ,NZL
,,Whangawehi,-39.083333,177.95,NEW ZEALAND,NZ,NZL
,,Wangawai,-39.083333,177.95,NEW ZEALAND,NZ,NZL
,,Gisborne,-38.653333,178.004167,NEW ZEALAND,NZ,NZL
,,Awamoko,-44.933333,170.883333,NEW ZEALAND,NZ,NZL
,,Broughton Bay,-41.216667,173.933333,NEW ZEALAND,NZ,NZL
,,Haast,-43.883333,169.05,NEW ZEALAND,NZ,NZL
,,Whatawhata,-37.8,175.15,NEW ZEALAND,NZ,NZL
,,Maungatiro,-44.633333,170.616667,NEW ZEALAND,NZ,NZL
,,West Plains,-46.366667,168.316667,NEW ZEALAND,NZ,NZL
,,Menzies Ferry,-46.35,168.816667,NEW ZEALAND,NZ,NZL
,,Koraki,-39.283333,176.85,NEW ZEALAND,NZ,NZL
,,Hoteo,-36.383333,174.533333,NEW ZEALAND,NZ,NZL
,,Runaruna,-35.316667,173.35,NEW ZEALAND,NZ,NZL
,,Rakaia Gorge,-43.516667,171.65,NEW ZEALAND,NZ,NZL
,,Whenuapai,-36.766667,174.65,NEW ZEALAND,NZ,NZL
,,Totara North,-35.033333,173.716667,NEW ZEALAND,NZ,NZL
,,Marshland,-43.483333,172.65,NEW ZEALAND,NZ,NZL
,,Ohotu,-39.716667,175.85,NEW ZEALAND,NZ,NZL
,,Washdyke,-44.35,171.233333,NEW ZEALAND,NZ,NZL
,,Poutu,-36.366667,174.183333,NEW ZEALAND,NZ,NZL
,,Pouto,-36.366667,174.183333,NEW ZEALAND,NZ,NZL
,,Rocklands,-45.666667,169.983333,NEW ZEALAND,NZ,NZL
,,Inangahua Landing,-41.916667,171.883333,NEW ZEALAND,NZ,NZL
,,Waiwera,-36.55,174.716667,NEW ZEALAND,NZ,NZL
,,Tahakopa,-46.516667,169.383333,NEW ZEALAND,NZ,NZL
,,Taemaro,-34.95,173.566667,NEW ZEALAND,NZ,NZL
,,Waituna,-46.416667,168.633333,NEW ZEALAND,NZ,NZL
,,White Tank,-39.758333,174.466667,NEW ZEALAND,NZ,NZL
,,Levin,-40.633333,175.275,NEW ZEALAND,NZ,NZL
,,Otaki,-40.758333,175.15,NEW ZEALAND,NZ,NZL
,,Glenlee,-41.883333,173.6,NEW ZEALAND,NZ,NZL
,,Glenham,-46.4,168.85,NEW ZEALAND,NZ,NZL
,,Mawheraiti,-42.183333,171.716667,NEW ZEALAND,NZ,NZL
,,Tasman,-41.2,173.05,NEW ZEALAND,NZ,NZL
,,Tuai,-38.816667,177.166667,NEW ZEALAND,NZ,NZL
,,Puketona,-35.3,173.966667,NEW ZEALAND,NZ,NZL
,,Waitahuna,-45.983333,169.766667,NEW ZEALAND,NZ,NZL
,,Havelock,-45.983333,169.766667,NEW ZEALAND,NZ,NZL
,,Waitahanui,-38.783333,176.083333,NEW ZEALAND,NZ,NZL
,,Te Waewae,-46.2,167.666667,NEW ZEALAND,NZ,NZL
,,Bull Creek,-46.183333,170.133333,NEW ZEALAND,NZ,NZL
,,Matauwai,-38.35,177.533333,NEW ZEALAND,NZ,NZL
,,Matawai,-38.35,177.533333,NEW ZEALAND,NZ,NZL
,,South Malvern,-43.466667,171.9,NEW ZEALAND,NZ,NZL
,,Rotomanu,-42.65,171.533333,NEW ZEALAND,NZ,NZL
,,Wrights Bush,-46.316667,168.216667,NEW ZEALAND,NZ,NZL
,,South Hillend,-46.05,168.25,NEW ZEALAND,NZ,NZL
,,Takahue,-35.2,173.35,NEW ZEALAND,NZ,NZL
,,Taita,-41.2,174.95,NEW ZEALAND,NZ,NZL
,,Tuhua,-38.75,175.166667,NEW ZEALAND,NZ,NZL
,,Upokonui,-39.783333,175.216667,NEW ZEALAND,NZ,NZL
,,Flagstaff,-45.833333,170.483333,NEW ZEALAND,NZ,NZL
,,Adams Flat,-46.116667,169.833333,NEW ZEALAND,NZ,NZL
,,Karekare,-36.983333,174.483333,NEW ZEALAND,NZ,NZL
,,Levels,-44.333333,171.216667,NEW ZEALAND,NZ,NZL
,,Clarksville,-46.133333,169.916667,NEW ZEALAND,NZ,NZL
,,Claremont,-44.4,171.083333,NEW ZEALAND,NZ,NZL
,,Annat,-43.383333,172,NEW ZEALAND,NZ,NZL
,,Lyalldale,-44.5,171.083333,NEW ZEALAND,NZ,NZL
,,Medbury,-42.866667,172.666667,NEW ZEALAND,NZ,NZL
,,Heddon Bush,-46.083333,168.15,NEW ZEALAND,NZ,NZL
,,Komakorau,-37.633333,175.266667,NEW ZEALAND,NZ,NZL
,,Te Ranga,-39.3,175.2,NEW ZEALAND,NZ,NZL
,,Onerahi,-35.766667,174.366667,NEW ZEALAND,NZ,NZL
,,Onerahi Town District,-35.766667,174.366667,NEW ZEALAND,NZ,NZL
,,Waimea West,-41.333333,173.1,NEW ZEALAND,NZ,NZL
,,Motu,-38.25,177.55,NEW ZEALAND,NZ,NZL
,,Portobello,-45.85,170.65,NEW ZEALAND,NZ,NZL
,,Carswells,-40.933333,175.916667,NEW ZEALAND,NZ,NZL
,,Waihopai,-41.533333,173.733333,NEW ZEALAND,NZ,NZL
,,Whakaki,-39.033333,177.6,NEW ZEALAND,NZ,NZL
,,Hamurana,-38.033333,176.266667,NEW ZEALAND,NZ,NZL
,,Hamurana Springs,-38.033333,176.266667,NEW ZEALAND,NZ,NZL
,,Victoria Valley,-35.15,173.416667,NEW ZEALAND,NZ,NZL
,,Rangiputa,-34.883333,173.3,NEW ZEALAND,NZ,NZL
,,Eastern Bush,-45.983333,167.766667,NEW ZEALAND,NZ,NZL
,,Kaitoke,-41.083333,175.166667,NEW ZEALAND,NZ,NZL
,,Heathcote Valley,-43.583333,172.716667,NEW ZEALAND,NZ,NZL
,,Heathcote,-43.583333,172.716667,NEW ZEALAND,NZ,NZL
,,Mackaytown,-37.416667,175.7,NEW ZEALAND,NZ,NZL
,,Baylys Beach,-35.95,173.733333,NEW ZEALAND,NZ,NZL
,,Bayleys Beach,-35.95,173.733333,NEW ZEALAND,NZ,NZL
,,Normanby Town District,-39.533333,174.283333,NEW ZEALAND,NZ,NZL
,,Normanby,-39.533333,174.283333,NEW ZEALAND,NZ,NZL
,,Coalgate,-43.483333,171.966667,NEW ZEALAND,NZ,NZL
,,Port Craig,-46.216667,167.35,NEW ZEALAND,NZ,NZL
,,Mangamate,-41.614444,175.296944,NEW ZEALAND,NZ,NZL
,,Hinds,-44,171.566667,NEW ZEALAND,NZ,NZL
,,Kelvin Grove,-40.333333,175.633333,NEW ZEALAND,NZ,NZL
,,Humphreys,-42.733333,171.116667,NEW ZEALAND,NZ,NZL
,,Cricklewood,-44.183333,170.866667,NEW ZEALAND,NZ,NZL
,,Kiwitahi,-37.7,175.6,NEW ZEALAND,NZ,NZL
,,Galloway,-45.216667,169.45,NEW ZEALAND,NZ,NZL
,,Blackstone Hill,-44.95,169.916667,NEW ZEALAND,NZ,NZL
