CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Salzburg,5,Kälberpoint,47.978333,13.071111,AUSTRIA,AT,AUT
Salzburg,5,Buchstätt,47.907778,13.010833,AUSTRIA,AT,AUT
Salzburg,5,Angerberg,47.283333,12.683333,AUSTRIA,AT,AUT
Salzburg,5,Grünau,47.792222,12.957222,AUSTRIA,AT,AUT
Salzburg,5,Fahrenzagl,47.865833,13.075556,AUSTRIA,AT,AUT
Salzburg,5,Girling,47.875556,13.070833,AUSTRIA,AT,AUT
Salzburg,5,Berg,47.878611,13.028333,AUSTRIA,AT,AUT
Tirol,7,Görtschach,46.916667,12.433333,AUSTRIA,AT,AUT
Steiermark,6,Kienach,47.490556,14.076667,AUSTRIA,AT,AUT
Oberösterreich,,Grubdorf-Siedlung,48.475556,14.170556,AUSTRIA,AT,AUT
Salzburg,5,Doppl,47.905833,13.016389,AUSTRIA,AT,AUT
Kärnten,,Kerschdorf,46.788889,14.11,AUSTRIA,AT,AUT
Tirol,7,Sankt Justina,46.783333,12.583333,AUSTRIA,AT,AUT
Niederösterreich,,Schmida,48.383333,16.116667,AUSTRIA,AT,AUT
Niederösterreich,,Am See,48.699722,16.105556,AUSTRIA,AT,AUT
Steiermark,6,Klazenberg,47.453056,13.915833,AUSTRIA,AT,AUT
Salzburg,5,Spitzesed,47.944444,13.055556,AUSTRIA,AT,AUT
Niederösterreich,,Taubenberg,48.598889,15.870278,AUSTRIA,AT,AUT
Vorarlberg,8,Ziegelbach,47.55,9.75,AUSTRIA,AT,AUT
Burgenland,1,Langeck im Burgenland,47.4,16.366667,AUSTRIA,AT,AUT
Burgenland,1,Langeck,47.4,16.366667,AUSTRIA,AT,AUT
Niederösterreich,,Oberwölbling,48.316667,15.583333,AUSTRIA,AT,AUT
Niederösterreich,,Patzmannsdorf,48.633333,16.266667,AUSTRIA,AT,AUT
Vorarlberg,8,Zürsch,47.166667,10.166667,AUSTRIA,AT,AUT
Vorarlberg,8,Zürs,47.166667,10.166667,AUSTRIA,AT,AUT
Steiermark,6,Untere Stanz,47.466667,15.5,AUSTRIA,AT,AUT
Niederösterreich,,Mariathal,48.566667,16.116667,AUSTRIA,AT,AUT
Kärnten,,Untertweng,46.79,13.735833,AUSTRIA,AT,AUT
Kärnten,,Unterdorf,46.633333,14.866667,AUSTRIA,AT,AUT
Kärnten,,Dolnja Ves,46.633333,14.866667,AUSTRIA,AT,AUT
Kärnten,,Kraschach,46.633333,13.316667,AUSTRIA,AT,AUT
Niederösterreich,,Königsbrunn,48.416667,15.933333,AUSTRIA,AT,AUT
Niederösterreich,,Reidling,48.316667,15.816667,AUSTRIA,AT,AUT
Steiermark,6,Mirnsdorf,46.8,15.633333,AUSTRIA,AT,AUT
Steiermark,6,Untergreith,47.183333,15.633333,AUSTRIA,AT,AUT
Tirol,7,Fritzens,47.3,11.583333,AUSTRIA,AT,AUT
Steiermark,6,Breitenhilm,47,15.466667,AUSTRIA,AT,AUT
Steiermark,6,Scharnitzgraben,47.333333,14.333333,AUSTRIA,AT,AUT
Kärnten,,Willersdorf,46.716667,14.383333,AUSTRIA,AT,AUT
Tirol,7,Mittelberg,47.233333,10.883333,AUSTRIA,AT,AUT
Niederösterreich,,Hengstberg,48.183333,14.983333,AUSTRIA,AT,AUT
Steiermark,6,Hart,47.266667,15.483333,AUSTRIA,AT,AUT
Salzburg,5,Staig,47.083333,13.7,AUSTRIA,AT,AUT
Steiermark,6,Ganz,47.6,15.683333,AUSTRIA,AT,AUT
Oberösterreich,,Eisenbirn,48.466667,13.566667,AUSTRIA,AT,AUT
Steiermark,6,Taschen,47.2,15.383333,AUSTRIA,AT,AUT
Oberösterreich,,Oberschlierbach,47.933333,14.166667,AUSTRIA,AT,AUT
Oberösterreich,,Gattern,48.55,13.466667,AUSTRIA,AT,AUT
Kärnten,,Feistritz,46.55,14.066667,AUSTRIA,AT,AUT
Tirol,7,Ebne,47.033333,10.316667,AUSTRIA,AT,AUT
Salzburg,5,Seitling,47.15,13.7,AUSTRIA,AT,AUT
Salzburg,5,Hintering,47.066667,13.85,AUSTRIA,AT,AUT
Steiermark,6,Radischberg,46.85,15.783333,AUSTRIA,AT,AUT
Steiermark,6,Kornriegel,46.65,15.25,AUSTRIA,AT,AUT
Salzburg,5,Käferheim,47.783333,12.95,AUSTRIA,AT,AUT
Niederösterreich,,Untergösing,47.883333,15.283333,AUSTRIA,AT,AUT
Steiermark,6,Edla,46.796944,15.780278,AUSTRIA,AT,AUT
Steiermark,6,Lobming,47.05,15.183333,AUSTRIA,AT,AUT
Tirol,7,Steig,47.519167,10.452222,AUSTRIA,AT,AUT
Oberösterreich,,Leiten,48.566667,13.85,AUSTRIA,AT,AUT
Kärnten,,Obergottesfeld,46.803611,13.349167,AUSTRIA,AT,AUT
Kärnten,,Hundsdorf,46.916667,14.183333,AUSTRIA,AT,AUT
Kärnten,,Mitterberg,46.881944,13.322778,AUSTRIA,AT,AUT
Steiermark,6,Maierdorf,46.8925,15.849722,AUSTRIA,AT,AUT
Niederösterreich,,Voirans,48.433333,15.283333,AUSTRIA,AT,AUT
Niederösterreich,,Seebs,48.766667,15.466667,AUSTRIA,AT,AUT
Salzburg,5,Fürth,47.283333,12.75,AUSTRIA,AT,AUT
Niederösterreich,,Dietmannsdorf an der Wild,48.716667,15.466667,AUSTRIA,AT,AUT
Niederösterreich,,Dietmannsdorf,48.716667,15.466667,AUSTRIA,AT,AUT
Steiermark,6,Reithberg,46.966667,15.716667,AUSTRIA,AT,AUT
Steiermark,6,Osterwitz,46.858056,15.132778,AUSTRIA,AT,AUT
Kärnten,,Unterwolligen,46.95,13.166667,AUSTRIA,AT,AUT
Niederösterreich,,Kotzendorf,48.6,15.716667,AUSTRIA,AT,AUT
Oberösterreich,,Lanzerstorf,48.433333,14.016667,AUSTRIA,AT,AUT
Niederösterreich,,Grunddorf,48.416667,15.75,AUSTRIA,AT,AUT
Steiermark,6,Grabenberg,46.9,15.616667,AUSTRIA,AT,AUT
Salzburg,5,Neuberg,47.45,13.483333,AUSTRIA,AT,AUT
Burgenland,1,Illmitz,47.75,16.8,AUSTRIA,AT,AUT
Steiermark,6,Hinteregg,47.216667,14.233333,AUSTRIA,AT,AUT
Steiermark,6,Schlattham,47.516667,14.116667,AUSTRIA,AT,AUT
Steiermark,6,Mehltheuer,46.983333,15.733333,AUSTRIA,AT,AUT
Tirol,7,Mühlen,47.116667,11.466667,AUSTRIA,AT,AUT
Oberösterreich,,Höflein,48.335556,14.162778,AUSTRIA,AT,AUT
Niederösterreich,,Ofenegg,47.416667,16.183333,AUSTRIA,AT,AUT
Niederösterreich,,Gaindorf,48.55,15.866667,AUSTRIA,AT,AUT
Kärnten,,Framrach,46.743056,14.818889,AUSTRIA,AT,AUT
Kärnten,,Hardegg,46.716389,14.257222,AUSTRIA,AT,AUT
Steiermark,6,Perchau,47.1,14.45,AUSTRIA,AT,AUT
Steiermark,6,Perchau am Sattel,47.1,14.45,AUSTRIA,AT,AUT
Oberösterreich,,Oberwagram,48.25,14.6,AUSTRIA,AT,AUT
Steiermark,6,Edelsbach bei Graz,47.1,15.566667,AUSTRIA,AT,AUT
Steiermark,6,Edelsbach,47.1,15.566667,AUSTRIA,AT,AUT
Steiermark,6,Kühwiesen,47.15,15.683333,AUSTRIA,AT,AUT
Niederösterreich,,Aichberg,48.166667,14.6,AUSTRIA,AT,AUT
Niederösterreich,,Salau,48.183333,15.533333,AUSTRIA,AT,AUT
Steiermark,6,Fresen,47.266667,15.7,AUSTRIA,AT,AUT
Oberösterreich,,Dörfl,48.25,14.683333,AUSTRIA,AT,AUT
Niederösterreich,,Kaltenbrunn,48.5,15.183333,AUSTRIA,AT,AUT
Oberösterreich,,Ahorn,47.716667,13.583333,AUSTRIA,AT,AUT
Steiermark,6,Am Pyhrnerhof,47.583333,14.266667,AUSTRIA,AT,AUT
Burgenland,1,Hochkugel,47.016667,16.233333,AUSTRIA,AT,AUT
Vorarlberg,8,Dörfle,47.066667,9.916667,AUSTRIA,AT,AUT
Steiermark,6,Blumau,47.116667,16.05,AUSTRIA,AT,AUT
Steiermark,6,Blumau in Steiermark,47.116667,16.05,AUSTRIA,AT,AUT
Kärnten,,Auen,46.883333,14.816667,AUSTRIA,AT,AUT
Steiermark,6,Haselbachberge,46.766667,15.866667,AUSTRIA,AT,AUT
Niederösterreich,,Siebenhirten,48.183333,15.75,AUSTRIA,AT,AUT
Niederösterreich,,Ottenberg,48.333333,15.283333,AUSTRIA,AT,AUT
Steiermark,6,Pack,46.979167,14.984167,AUSTRIA,AT,AUT
Tirol,7,Obergurgl,46.866667,11.016667,AUSTRIA,AT,AUT
Steiermark,6,Gussendorf,46.816667,15.35,AUSTRIA,AT,AUT
Tirol,7,Hinteregg,47.016667,12.516667,AUSTRIA,AT,AUT
Niederösterreich,,Au,48.166667,14.783333,AUSTRIA,AT,AUT
Niederösterreich,,Gobelsdorf,48.666667,15.533333,AUSTRIA,AT,AUT
Oberösterreich,,Ausserpühret,48.033333,13.833333,AUSTRIA,AT,AUT
Kärnten,,Göriach,46.55,14.266667,AUSTRIA,AT,AUT
Tirol,7,Brixen im Tal,47.45,12.25,AUSTRIA,AT,AUT
Tirol,7,Brixen im Tale,47.45,12.25,AUSTRIA,AT,AUT
Tirol,7,Brixen im Thale,47.45,12.25,AUSTRIA,AT,AUT
Tirol,7,Brixen,47.45,12.25,AUSTRIA,AT,AUT
Oberösterreich,,Hofötz,48.518611,13.456111,AUSTRIA,AT,AUT
Steiermark,6,Edelseeberg,46.983333,15.883333,AUSTRIA,AT,AUT
Niederösterreich,,Unterhaus,47.5,16.2,AUSTRIA,AT,AUT
Steiermark,6,Bärnthal,47.033333,14.633333,AUSTRIA,AT,AUT
Oberösterreich,,Eberstein,48.416667,14.5,AUSTRIA,AT,AUT
Steiermark,6,Aigen,46.766667,15.283333,AUSTRIA,AT,AUT
Steiermark,6,Lichtenegg,47.066667,15.25,AUSTRIA,AT,AUT
Niederösterreich,,Albrechts,48.733333,15,AUSTRIA,AT,AUT
Niederösterreich,,Kirchbach,48.533333,15.05,AUSTRIA,AT,AUT
Oberösterreich,,Atzeldorf,47.883333,14.15,AUSTRIA,AT,AUT
Niederösterreich,,Altwaidhofen,48.816667,15.3,AUSTRIA,AT,AUT
Steiermark,6,Hart,46.733333,15.766667,AUSTRIA,AT,AUT
Steiermark,6,Unterhart,46.733333,15.766667,AUSTRIA,AT,AUT
Steiermark,6,Dedenitz,46.683333,16.033333,AUSTRIA,AT,AUT
Steiermark,6,Grießegg,46.966667,15.666667,AUSTRIA,AT,AUT
Niederösterreich,,Pommersdorf,48.85,15.433333,AUSTRIA,AT,AUT
Steiermark,6,Herberstein,47.2,15.8,AUSTRIA,AT,AUT
Niederösterreich,,Figelsberg,48.1,15.066667,AUSTRIA,AT,AUT
Burgenland,1,Limbach,47.066667,16.166667,AUSTRIA,AT,AUT
Burgenland,1,Limbach im Burgenland,47.066667,16.166667,AUSTRIA,AT,AUT
Niederösterreich,,Thaya,48.85,15.283333,AUSTRIA,AT,AUT
Salzburg,5,Laderding,47.2,13.116667,AUSTRIA,AT,AUT
Burgenland,1,Apetlon,47.75,16.833333,AUSTRIA,AT,AUT
Salzburg,5,Altenberg,47.939444,13.058889,AUSTRIA,AT,AUT
Oberösterreich,,Schwabengrub,48.547222,13.551667,AUSTRIA,AT,AUT
Oberösterreich,,Mauthner,48.570833,13.524722,AUSTRIA,AT,AUT
Niederösterreich,,Kleinwolfgers,48.65,15.1,AUSTRIA,AT,AUT
Steiermark,6,Oberfarrach,47.283333,14.816667,AUSTRIA,AT,AUT
Niederösterreich,,Himmelreich,48.666667,14.783333,AUSTRIA,AT,AUT
Niederösterreich,,Bachones,48.266667,15.15,AUSTRIA,AT,AUT
Salzburg,5,Fischtaging,47.9,13.133333,AUSTRIA,AT,AUT
Oberösterreich,,Albenedt,48,13.966667,AUSTRIA,AT,AUT
Kärnten,,Ruttach,46.54,14.75,AUSTRIA,AT,AUT
Kärnten,,Ruttach-Schmelz,46.54,14.75,AUSTRIA,AT,AUT
Kärnten,,Rute,46.54,14.75,AUSTRIA,AT,AUT
Niederösterreich,,Kirchschlagl,47.433333,16.216667,AUSTRIA,AT,AUT
Steiermark,6,Reitern,47.6,13.75,AUSTRIA,AT,AUT
Vorarlberg,8,Schüssellehen,47.544722,9.797222,AUSTRIA,AT,AUT
Oberösterreich,,Laakirchen,47.966667,13.816667,AUSTRIA,AT,AUT
Oberösterreich,,Steinerzaun,48.45,13.6,AUSTRIA,AT,AUT
Salzburg,5,Hüttschlag,47.166667,13.233333,AUSTRIA,AT,AUT
Salzburg,5,Fürberg,47.766667,13.383333,AUSTRIA,AT,AUT
Oberösterreich,,Bergham,48.233333,13.183333,AUSTRIA,AT,AUT
Tirol,7,Bichlbächle,47.4,10.783333,AUSTRIA,AT,AUT
Kärnten,,Faning,46.686111,14.222222,AUSTRIA,AT,AUT
Burgenland,1,Krottendorf bei Güssing,47.05,16.3,AUSTRIA,AT,AUT
Burgenland,1,Krottendorf,47.05,16.3,AUSTRIA,AT,AUT
Wien,9,Hietzing,48.183333,16.283333,AUSTRIA,AT,AUT
Steiermark,6,Mitterdorf am Trötsch,47.25,15.366667,AUSTRIA,AT,AUT
