CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Ontario [English and French],,Bergland,48.933333,-94.383333,CANADA,CA,CAN
Manitoba [English and French],,Harding,49.983333,-100.533333,CANADA,CA,CAN
Saskatchewan [English and French],,Oungre,49.133333,-103.8,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Brisco,50.816667,-116.283333,CANADA,CA,CAN
Ontario [English and French],,Heaslip,47.8,-79.816667,CANADA,CA,CAN
Ontario [English and French],,Cochrane,49.066667,-81.016667,CANADA,CA,CAN
Saskatchewan [English and French],,Tway,52.733333,-105.45,CANADA,CA,CAN
New Brunswick [English] / Nouveau-Brunswick [French],,Prince William,45.916667,-67.033333,CANADA,CA,CAN
New Brunswick [English] / Nouveau-Brunswick [French],,Rosborough,45.916667,-67.033333,CANADA,CA,CAN
Ontario [English and French],,Root Portage,50.933333,-91.383333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Saint-Jérôme,45.766667,-74,CANADA,CA,CAN
Saskatchewan [English and French],,Medstead,53.3,-108.083333,CANADA,CA,CAN
Alberta [English and French],,Beaverlodge,55.2,-119.45,CANADA,CA,CAN
Saskatchewan [English and French],,Gunworth,51.333333,-108.15,CANADA,CA,CAN
Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French],,Sunnyside,47.866667,-53.933333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Maskinongé,46.216667,-73.016667,CANADA,CA,CAN
Alberta [English and French],,Bluesky,56.066667,-118.25,CANADA,CA,CAN
Saskatchewan [English and French],,Pelican Narrows,55.166667,-102.95,CANADA,CA,CAN
,,Leclercville,46.566667,-72,CANADA,CA,CAN
Alberta [English and French],,Stony Plain,53.533333,-114,CANADA,CA,CAN
Quebec [English] / Québec [French],,Stoneham,46.983333,-71.366667,CANADA,CA,CAN
Ontario [English and French],,Watford,42.95,-81.883333,CANADA,CA,CAN
Quebec [English] / Québec [French],,Saint-Rémi-d’Amherst,46.016667,-74.766667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Saint Rémi,46.016667,-74.766667,CANADA,CA,CAN
Quebec [English] / Québec [French],,Riverbend,48.55,-71.65,CANADA,CA,CAN
British Columbia [English] / Colombie-Britannique [French],,Duncan,48.783333,-123.7,CANADA,CA,CAN
Saskatchewan [English and French],,Mossbank,49.933333,-105.966667,CANADA,CA,CAN
