CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
,,Gryon,46.266667,7.1,SWITZERLAND,CH,CHE
,,Grund,46.45,7.266667,SWITZERLAND,CH,CHE
,,Gross-Fetan,46.8,10.233333,SWITZERLAND,CH,CHE
,,Fetan Grand,46.8,10.233333,SWITZERLAND,CH,CHE
,,Vor Siez,46.966667,9.3,SWITZERLAND,CH,CHE
,,Visse,46.3,7.333333,SWITZERLAND,CH,CHE
,,Matte,46.95,7.45,SWITZERLAND,CH,CHE
,,Hinter Netschbühl,46.883333,7.766667,SWITZERLAND,CH,CHE
,,Hemmiken,47.466667,7.866667,SWITZERLAND,CH,CHE
,,Manas,46.85,10.366667,SWITZERLAND,CH,CHE
,,Riedlig,46.9,8.733333,SWITZERLAND,CH,CHE
,,Zervreila-Oberboden,46.566667,9.1,SWITZERLAND,CH,CHE
,,Schimbergbad,46.933333,8.1,SWITZERLAND,CH,CHE
,,Scherzligen,46.75,7.633333,SWITZERLAND,CH,CHE
,,Scherliau,46.85,7.416667,SWITZERLAND,CH,CHE
,,Schatzalp,46.816667,9.816667,SWITZERLAND,CH,CHE
,,Hauptwil,47.466667,9.283333,SWITZERLAND,CH,CHE
,,Wiedikon,47.366667,8.516667,SWITZERLAND,CH,CHE
,,Alt-Wiedikon,47.366667,8.516667,SWITZERLAND,CH,CHE
,,Weiermannshaus,46.933333,7.533333,SWITZERLAND,CH,CHE
,,Weyermannshaus,46.933333,7.533333,SWITZERLAND,CH,CHE
,,Mont-sur-Rolle,46.466667,6.333333,SWITZERLAND,CH,CHE
,,Monti Ruscada,46.166667,9.1,SWITZERLAND,CH,CHE
,,Monti di Ruscada,46.166667,9.1,SWITZERLAND,CH,CHE
,,Urnerstafel,46.883333,8.45,SWITZERLAND,CH,CHE
,,Luziensteig,47.033333,9.516667,SWITZERLAND,CH,CHE
Luzern,LU,Lucerna,47.083333,8.266667,SWITZERLAND,CH,CHE
Luzern,LU,Luzern,47.083333,8.266667,SWITZERLAND,CH,CHE
