CountrySubdivision,CountrySubdivisionCode,Municipality,Latitude,Longitude,Country,CountryCode,CountryCode3
Donegal [English] / Dún na nGall [Irish],,Loughanure,54.997222,-8.290833,IRELAND,IE,IRL
Donegal [English] / Dún na nGall [Irish],,Loch an Iúir,54.997222,-8.290833,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Banoge,52.482778,-8.711944,IRELAND,IE,IRL
"Laois [English, Irish]",,Raheen,52.9625,-7.370278,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Croom,52.519444,-8.717778,IRELAND,IE,IRL
Limerick [English] / Luimneach [Irish],,Cromadh,52.519444,-8.717778,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Carrigcastle,52.166111,-7.400833,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Ballyfinnane Bridge,51.917222,-9.248611,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Gortaveer,51.858611,-9.098056,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Dromcarra Bridge,51.858889,-9.023611,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Coombaha,51.928333,-9.951389,IRELAND,IE,IRL
"Laois [English, Irish]",,Cappanarrow,53.0225,-7.609167,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Newtown,53.176111,-6.59,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Oakfield,53.209722,-6.645,IRELAND,IE,IRL
Kildare [English] / Cill Dara [Irish],,Carragh Bridge,53.231389,-6.7225,IRELAND,IE,IRL
Louth [English] / Lú [Irish],,Coratown Cross,53.862778,-6.278333,IRELAND,IE,IRL
Louth [English] / Lú [Irish],,Civil Hollow,53.868333,-6.314167,IRELAND,IE,IRL
Meath [English] / An Mhí [Irish],,Heathtown Cross Roads,53.608333,-6.3375,IRELAND,IE,IRL
Mayo [English] / Maigh Eo [Irish],,Glencullin Upper,54.168889,-9.673056,IRELAND,IE,IRL
Mayo [English] / Maigh Eo [Irish],,Glencastle Bridge,54.181111,-9.880278,IRELAND,IE,IRL
"Laois [English, Irish]",,Derry,53.020278,-7.25,IRELAND,IE,IRL
Offaly [English] / Uíbh Fhailí [Irish],,Longford,53.061389,-7.744444,IRELAND,IE,IRL
Sligo [English] / Sligeach [Irish],,Kincuillew,54.055833,-8.903056,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Castlecarra,53.954167,-8.060556,IRELAND,IE,IRL
Clare [English] / An Clár [Irish],,Doorus,52.982778,-8.681111,IRELAND,IE,IRL
Leitrim [English] / Liatroim [Irish],,Tullyskeherny,54.374444,-8.115278,IRELAND,IE,IRL
Cork [English] / Corcaigh [Irish],,Dangan,51.972778,-8.028333,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Rusheen,52.158333,-9.660278,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Ballygamboore Upper,52.200278,-9.671389,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Maingailaunlush,52.321389,-9.552222,IRELAND,IE,IRL
Kerry [English] / Ciarraí [Irish],,Reanagowan Cross Roads,52.314722,-9.507222,IRELAND,IE,IRL
Waterford [English] / Port Láirge [Irish],,Faha,52.041111,-7.635833,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Priesthaggard,52.303056,-6.963889,IRELAND,IE,IRL
Wexford [English] / Loch Garman [Irish],,Ballinruan Cross Roads,52.206944,-6.890833,IRELAND,IE,IRL
Mayo [English] / Maigh Eo [Irish],,Mweewillin,53.893889,-9.92,IRELAND,IE,IRL
Wicklow [English] / Cill Mhantáin [Irish],,Garryduff Cross Roads,52.9725,-6.209167,IRELAND,IE,IRL
Wicklow [English] / Cill Mhantáin [Irish],,Bridgeland,52.811667,-6.491944,IRELAND,IE,IRL
Kilkenny [English] / Cill Chainnigh [Irish],,Lisdowney,52.789444,-7.388611,IRELAND,IE,IRL
Galway [English] / Gaillimh [Irish],,Pollboy,53.314167,-8.202222,IRELAND,IE,IRL
Clare [English] / An Clár [Irish],,Tulla,53.071111,-8.941111,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Blackrocks Cross,54.163889,-7.783056,IRELAND,IE,IRL
Cavan [English] / An Cabhán [Irish],,Gowlan,54.137222,-7.795,IRELAND,IE,IRL
